TXN-aecfbd53,Perfect Pharma,1415818.32,2025-08-28T11:00:41.753623500,PENDING
TXN-f75ac7af,Divine Group,1138986.52,2025-08-28T11:00:41.753623500,PENDING
TXN-43c08b42,Victor Ltd.,750292.49,2025-08-28T11:00:41.753623500,PENDING
TXN-6448d169,Victor Ltd.,265700.72,2025-08-28T11:00:41.754622100,PENDING
TXN-d49eff17,Divine Group,264128.00,2025-08-28T11:00:41.754622100,PENDING
TXN-82207bea,Divine Group,796268.46,2025-08-28T11:00:41.754622100,PENDING
TXN-1853bd9a,Divine Group,228477.02,2025-08-28T11:00:41.754622100,PENDING
TXN-bf0d18c3,Victor Ltd.,663157.90,2025-08-28T11:00:41.754622100,PENDING
TXN-12b1fe49,ALPHA CORP,1298362.25,2025-08-28T11:00:41.754622100,PENDING
TXN-07dcfc96,ALPHA CORP,636613.74,2025-08-28T11:00:41.754622100,PENDING
TXN-a0ad5c14,Perfect Pharma,759523.12,2025-08-28T11:00:41.754622100,PENDING
TXN-c1c8bbe6,ALPHA CORP,1454979.15,2025-08-28T11:00:41.754622100,PENDING
TXN-3f0cf5dc,ALPHA CORP,104376.14,2025-08-28T11:00:41.754622100,PENDING
TXN-d10b15e8,Perfect Pharma,1296854.11,2025-08-28T11:00:41.754622100,PENDING
TXN-9fdf809f,Victor Ltd.,675775.06,2025-08-28T11:00:41.754622100,PENDING
TXN-06fea2c0,Victor Ltd.,1079124.57,2025-08-28T11:00:41.754622100,PENDING
TXN-cf554636,Victor Ltd.,48687.32,2025-08-28T11:00:41.754622100,PENDING
TXN-de57c068,Perfect Pharma,748817.82,2025-08-28T11:00:41.754622100,PENDING
TXN-7b9c6aa7,Perfect Pharma,209412.79,2025-08-28T11:00:41.754622100,PENDING
TXN-d75a06f1,Victor Ltd.,78832.38,2025-08-28T11:00:41.754622100,PENDING
TXN-9539a0e7,Divine Group,1467578.39,2025-08-28T11:00:41.754622100,PENDING
TXN-65d660ec,Perfect Pharma,918335.21,2025-08-28T11:00:41.754622100,PENDING
TXN-c7179def,ALPHA CORP,656465.40,2025-08-28T11:00:41.754622100,PENDING
TXN-553e9494,ALPHA CORP,784274.46,2025-08-28T11:00:41.754622100,PENDING
TXN-721bffd7,Victor Ltd.,1454516.23,2025-08-28T11:00:41.754622100,PENDING
TXN-5c91e73e,ALPHA CORP,844575.02,2025-08-28T11:00:41.754622100,PENDING
TXN-645c8af8,Victor Ltd.,957067.45,2025-08-28T11:00:41.755615700,PENDING
TXN-04bc91ee,Divine Group,962702.36,2025-08-28T11:00:41.755615700,PENDING
TXN-c49d19b4,ALPHA CORP,1181262.62,2025-08-28T11:00:41.755615700,PENDING
TXN-77f547f3,Perfect Pharma,893555.88,2025-08-28T11:00:41.755615700,PENDING
TXN-0d07872f,Divine Group,1286090.17,2025-08-28T11:00:41.755615700,PENDING
TXN-8b75ab10,Perfect Pharma,784834.55,2025-08-28T11:00:41.755615700,PENDING
TXN-7410053f,Victor Ltd.,834787.94,2025-08-28T11:00:41.755615700,PENDING
TXN-6714c535,Divine Group,487113.56,2025-08-28T11:00:41.755615700,PENDING
TXN-57aee3eb,Perfect Pharma,1139759.13,2025-08-28T11:00:41.755615700,PENDING
TXN-85ac3cda,ALPHA CORP,238933.98,2025-08-28T11:00:41.755615700,PENDING
TXN-7d5e993f,ALPHA CORP,1497457.17,2025-08-28T11:00:41.755615700,PENDING
TXN-f1192755,Perfect Pharma,510748.29,2025-08-28T11:00:41.755615700,PENDING
TXN-20a13f48,Divine Group,299936.24,2025-08-28T11:00:41.755615700,PENDING
TXN-d8793539,Divine Group,768890.67,2025-08-28T11:00:41.755615700,PENDING
TXN-eed6698b,Perfect Pharma,522286.83,2025-08-28T11:00:41.755615700,PENDING
TXN-1dc63f02,ALPHA CORP,969125.50,2025-08-28T11:00:41.755615700,PENDING
TXN-5ab88aad,Perfect Pharma,961772.05,2025-08-28T11:00:41.755615700,PENDING
TXN-839eb961,Perfect Pharma,670917.83,2025-08-28T11:00:41.756619200,PENDING
TXN-d82f1c0b,Victor Ltd.,919181.39,2025-08-28T11:00:41.756619200,PENDING
TXN-35b367c3,Victor Ltd.,1260386.18,2025-08-28T11:00:41.756619200,PENDING
TXN-aa00c04a,ALPHA CORP,1390531.17,2025-08-28T11:00:41.756619200,PENDING
TXN-6a5262db,ALPHA CORP,1322738.69,2025-08-28T11:00:41.756619200,PENDING
TXN-2cc0bebf,Divine Group,329258.19,2025-08-28T11:00:41.756619200,PENDING
TXN-a6e81ea2,Victor Ltd.,1256522.19,2025-08-28T11:00:41.756619200,PENDING
TXN-cc9b3f14,Victor Ltd.,190201.07,2025-08-28T11:00:41.756619200,PENDING
TXN-084f04a5,Victor Ltd.,912453.58,2025-08-28T11:00:41.756619200,PENDING
TXN-4709b4d6,Perfect Pharma,1436992.90,2025-08-28T11:00:41.756619200,PENDING
TXN-c7d9ad3d,Victor Ltd.,1346828.90,2025-08-28T11:00:41.756619200,PENDING
TXN-b8f773f5,Divine Group,1305016.51,2025-08-28T11:00:41.756619200,PENDING
TXN-2ccda4bf,ALPHA CORP,1446181.58,2025-08-28T11:00:41.756619200,PENDING
TXN-d43f0105,ALPHA CORP,1214676.66,2025-08-28T11:00:41.756619200,PENDING
TXN-ecc53513,Perfect Pharma,798545.49,2025-08-28T11:00:41.756619200,PENDING
TXN-c12e82fa,Divine Group,215027.41,2025-08-28T11:00:41.756619200,PENDING
TXN-f4d67f76,ALPHA CORP,1479580.58,2025-08-28T11:00:41.756619200,PENDING
TXN-2ae0d41b,Victor Ltd.,1225260.20,2025-08-28T11:00:41.756619200,PENDING
TXN-c0b6738f,Divine Group,509996.47,2025-08-28T11:00:41.756619200,PENDING
TXN-d11db914,Perfect Pharma,1467327.23,2025-08-28T11:00:41.756619200,PENDING
TXN-b44e7332,ALPHA CORP,547044.82,2025-08-28T11:00:41.756619200,PENDING
TXN-f3891d4c,Perfect Pharma,693065.13,2025-08-28T11:00:41.756619200,PENDING
TXN-d5d024dc,Perfect Pharma,212379.39,2025-08-28T11:00:41.756619200,PENDING
TXN-ed96d31b,Victor Ltd.,1453502.72,2025-08-28T11:00:41.756619200,PENDING
TXN-f9175df7,Victor Ltd.,114309.30,2025-08-28T11:00:41.756619200,PENDING
TXN-c5a8d766,Perfect Pharma,729378.69,2025-08-28T11:00:41.756619200,PENDING
TXN-e828b3c7,ALPHA CORP,490513.77,2025-08-28T11:00:41.756619200,PENDING
TXN-c0979239,Divine Group,452962.91,2025-08-28T11:00:41.757617400,PENDING
TXN-525fb6b4,Victor Ltd.,423665.70,2025-08-28T11:00:41.757617400,PENDING
TXN-29d6f85d,Divine Group,1064554.10,2025-08-28T11:00:41.757617400,PENDING
TXN-c6d9fdce,Victor Ltd.,1324225.12,2025-08-28T11:00:41.757617400,PENDING
TXN-f837e566,Perfect Pharma,969844.00,2025-08-28T11:00:41.757617400,PENDING
TXN-cf40f01a,ALPHA CORP,296029.46,2025-08-28T11:00:41.757617400,PENDING
TXN-142af25d,Victor Ltd.,780109.86,2025-08-28T11:00:41.757617400,PENDING
TXN-974c017f,ALPHA CORP,1261908.00,2025-08-28T11:00:41.757617400,PENDING
TXN-5345a2d2,ALPHA CORP,451266.07,2025-08-28T11:00:41.757617400,PENDING
TXN-bcaa356a,Victor Ltd.,1072182.05,2025-08-28T11:00:41.757617400,PENDING
TXN-45135add,ALPHA CORP,549839.07,2025-08-28T11:00:41.757617400,PENDING
TXN-ec1a77be,ALPHA CORP,1217165.35,2025-08-28T11:00:41.757617400,PENDING
TXN-175af3d4,Perfect Pharma,433508.18,2025-08-28T11:00:41.757617400,PENDING
TXN-ac33170c,Perfect Pharma,1233105.08,2025-08-28T11:00:41.757617400,PENDING
TXN-d9ac9ad5,Victor Ltd.,1077067.38,2025-08-28T11:00:41.757617400,PENDING
TXN-8512c940,ALPHA CORP,13314.82,2025-08-28T11:00:41.757617400,PENDING
TXN-e457db6e,Divine Group,1142346.44,2025-08-28T11:00:41.757617400,PENDING
TXN-4f0d815f,Perfect Pharma,1120869.87,2025-08-28T11:00:41.757617400,PENDING
TXN-b67881fa,Perfect Pharma,550839.16,2025-08-28T11:00:41.757617400,PENDING
TXN-1dbda824,Divine Group,292022.09,2025-08-28T11:00:41.757617400,PENDING
TXN-a9a48ea9,Divine Group,1104589.21,2025-08-28T11:00:41.757617400,PENDING
TXN-380179ff,Perfect Pharma,977418.08,2025-08-28T11:00:41.757617400,PENDING
TXN-7285ff66,Divine Group,1477932.91,2025-08-28T11:00:41.758619600,PENDING
TXN-cd3caf4a,Perfect Pharma,515873.04,2025-08-28T11:00:41.758619600,PENDING
TXN-570fcec1,Victor Ltd.,1345269.52,2025-08-28T11:00:41.758619600,PENDING
TXN-e9a83605,Victor Ltd.,839840.93,2025-08-28T11:00:41.758619600,PENDING
TXN-e0ca7edd,Perfect Pharma,873634.02,2025-08-28T11:00:41.758619600,PENDING
TXN-0357d441,Victor Ltd.,999221.49,2025-08-28T11:00:41.758619600,PENDING
TXN-d9a1457c,ALPHA CORP,539332.17,2025-08-28T11:00:41.758619600,PENDING
TXN-6c2adae6,ALPHA CORP,67917.24,2025-08-28T11:00:41.758619600,PENDING
TXN-d6bdb1f7,ALPHA CORP,1432757.60,2025-08-28T11:00:41.758619600,PENDING
TXN-243695ea,Divine Group,753857.02,2025-08-28T11:00:41.758619600,PENDING
TXN-aeacb62b,ALPHA CORP,56432.54,2025-08-28T11:00:41.758619600,PENDING
TXN-d37f27d9,Victor Ltd.,127834.72,2025-08-28T11:00:41.758619600,PENDING
TXN-579eabae,Perfect Pharma,1304790.08,2025-08-28T11:00:41.758619600,PENDING
TXN-e98ddb9a,Divine Group,551858.22,2025-08-28T11:00:41.758619600,PENDING
TXN-800d4a56,Divine Group,1158660.13,2025-08-28T11:00:41.758619600,PENDING
TXN-cee55122,Perfect Pharma,1301645.75,2025-08-28T11:00:41.758619600,PENDING
TXN-8061d58a,Perfect Pharma,1019670.29,2025-08-28T11:00:41.758619600,PENDING
TXN-91813361,Divine Group,95918.29,2025-08-28T11:00:41.758619600,PENDING
TXN-c01982de,ALPHA CORP,1201016.32,2025-08-28T11:00:41.758619600,PENDING
TXN-1d9b9834,Victor Ltd.,1392673.92,2025-08-28T11:00:41.758619600,PENDING
TXN-7c9909b9,ALPHA CORP,639416.74,2025-08-28T11:00:41.758619600,PENDING
TXN-5f6f49d7,Divine Group,1109898.20,2025-08-28T11:00:41.758619600,PENDING
TXN-628907f3,Divine Group,847938.85,2025-08-28T11:00:41.758619600,PENDING
TXN-b7b9ec8e,Victor Ltd.,699753.57,2025-08-28T11:00:41.758619600,PENDING
TXN-f38d96be,Victor Ltd.,1168746.60,2025-08-28T11:00:41.758619600,PENDING
TXN-8d1da210,Victor Ltd.,281956.31,2025-08-28T11:00:41.759620500,PENDING
TXN-a6f24658,ALPHA CORP,1307715.96,2025-08-28T11:00:41.759620500,PENDING
TXN-4124399d,Divine Group,1278433.25,2025-08-28T11:00:41.759620500,PENDING
TXN-52e46da7,ALPHA CORP,811892.38,2025-08-28T11:00:41.759620500,PENDING
TXN-cd7e6535,Divine Group,856477.76,2025-08-28T11:00:41.759620500,PENDING
TXN-42945668,Perfect Pharma,920102.06,2025-08-28T11:00:41.759620500,PENDING
TXN-0f4e6afb,Victor Ltd.,1253959.06,2025-08-28T11:00:41.759620500,PENDING
TXN-6ffaca43,ALPHA CORP,1442064.62,2025-08-28T11:00:41.759620500,PENDING
TXN-ff8b0f7c,Victor Ltd.,493369.04,2025-08-28T11:00:41.759620500,PENDING
TXN-846cae83,ALPHA CORP,1475498.69,2025-08-28T11:00:41.759620500,PENDING
TXN-e79eea90,Victor Ltd.,419583.64,2025-08-28T11:00:41.759620500,PENDING
TXN-69bbae7e,Victor Ltd.,1305801.62,2025-08-28T11:00:41.759620500,PENDING
TXN-3825d29e,Victor Ltd.,1312947.43,2025-08-28T11:00:41.759620500,PENDING
TXN-e53cd770,Divine Group,828105.18,2025-08-28T11:00:41.759620500,PENDING
TXN-bd39fec7,Perfect Pharma,80436.36,2025-08-28T11:00:41.759620500,PENDING
TXN-8f355dc2,Divine Group,995927.92,2025-08-28T11:00:41.759620500,PENDING
TXN-4e80793b,Perfect Pharma,719683.50,2025-08-28T11:00:41.759620500,PENDING
TXN-12d7d19e,Perfect Pharma,956086.03,2025-08-28T11:00:41.759620500,PENDING
TXN-cc386678,Perfect Pharma,1228205.41,2025-08-28T11:00:41.760618100,PENDING
TXN-dd8e7a8e,Victor Ltd.,768236.53,2025-08-28T11:00:41.760618100,PENDING
TXN-d353a0b8,Victor Ltd.,276668.69,2025-08-28T11:00:41.760618100,PENDING
TXN-d4cb1182,Divine Group,1222168.77,2025-08-28T11:00:41.760618100,PENDING
TXN-ad314ac5,ALPHA CORP,590652.59,2025-08-28T11:00:41.760618100,PENDING
TXN-003a974d,Perfect Pharma,914192.09,2025-08-28T11:00:41.760618100,PENDING
TXN-71d8566c,Victor Ltd.,1133234.07,2025-08-28T11:00:41.760618100,PENDING
TXN-6bbeb343,ALPHA CORP,1431536.42,2025-08-28T11:00:41.760618100,PENDING
TXN-11f06709,Victor Ltd.,77996.91,2025-08-28T11:00:41.760618100,PENDING
TXN-5ebbfdda,Divine Group,942123.79,2025-08-28T11:00:41.760618100,PENDING
TXN-a19ac68f,Divine Group,1224741.02,2025-08-28T11:00:41.760618100,PENDING
TXN-404c94ee,Victor Ltd.,430419.77,2025-08-28T11:00:41.760618100,PENDING
TXN-73ef3db3,Divine Group,23880.64,2025-08-28T11:00:41.760618100,PENDING
TXN-08da6524,ALPHA CORP,485046.66,2025-08-28T11:00:41.760618100,PENDING
TXN-ad2ef6bb,Victor Ltd.,213674.57,2025-08-28T11:00:41.760618100,PENDING
TXN-d31c5bc1,ALPHA CORP,782799.25,2025-08-28T11:00:41.760618100,PENDING
TXN-2fd68b6b,Divine Group,1053388.31,2025-08-28T11:00:41.760618100,PENDING
TXN-79186080,Perfect Pharma,748722.15,2025-08-28T11:00:41.760618100,PENDING
TXN-dc8c2c08,Divine Group,981264.83,2025-08-28T11:00:41.760618100,PENDING
TXN-737609a5,Victor Ltd.,873662.54,2025-08-28T11:00:41.760618100,PENDING
TXN-cd419cdb,Victor Ltd.,141743.89,2025-08-28T11:00:41.760618100,PENDING
TXN-a5658280,Victor Ltd.,145104.92,2025-08-28T11:00:41.760618100,PENDING
TXN-9743d1b4,Perfect Pharma,837463.98,2025-08-28T11:00:41.760618100,PENDING
TXN-ca5f9e69,Victor Ltd.,1108169.55,2025-08-28T11:00:41.760618100,PENDING
TXN-dba78266,ALPHA CORP,1434168.00,2025-08-28T11:00:41.760618100,PENDING
TXN-a7e74968,ALPHA CORP,202587.67,2025-08-28T11:00:41.760618100,PENDING
TXN-2acd5737,ALPHA CORP,658955.49,2025-08-28T11:00:41.760618100,PENDING
TXN-e6d4d890,Perfect Pharma,433948.00,2025-08-28T11:00:41.760618100,PENDING
TXN-873d779d,ALPHA CORP,978427.94,2025-08-28T11:00:41.760618100,PENDING
TXN-11ee6184,ALPHA CORP,1499494.87,2025-08-28T11:00:41.760618100,PENDING
TXN-d56cf9e2,ALPHA CORP,1216678.90,2025-08-28T11:00:41.761620400,PENDING
TXN-dd2d2113,Victor Ltd.,995515.67,2025-08-28T11:00:41.761620400,PENDING
TXN-ac729a09,Perfect Pharma,436747.03,2025-08-28T11:00:41.761620400,PENDING
TXN-908ed273,ALPHA CORP,1133129.96,2025-08-28T11:00:41.761620400,PENDING
TXN-379cec93,Victor Ltd.,192923.93,2025-08-28T11:00:41.761620400,PENDING
TXN-36850009,Divine Group,1370834.94,2025-08-28T11:00:41.761620400,PENDING
TXN-d6baef93,Perfect Pharma,1394097.99,2025-08-28T11:00:41.761620400,PENDING
TXN-36907cf9,Victor Ltd.,682645.50,2025-08-28T11:00:41.761620400,PENDING
TXN-066e0f13,ALPHA CORP,945239.48,2025-08-28T11:00:41.761620400,PENDING
TXN-18c493e9,Perfect Pharma,469379.18,2025-08-28T11:00:41.761620400,PENDING
TXN-da4333ea,Victor Ltd.,851964.69,2025-08-28T11:00:41.761620400,PENDING
TXN-6c61b3de,ALPHA CORP,803725.57,2025-08-28T11:00:41.761620400,PENDING
TXN-2beb21a8,Divine Group,313307.53,2025-08-28T11:00:41.761620400,PENDING
TXN-be36e56f,Divine Group,1031442.52,2025-08-28T11:00:41.761620400,PENDING
TXN-b85b1694,Perfect Pharma,199456.09,2025-08-28T11:00:41.761620400,PENDING
TXN-67c1df12,Victor Ltd.,1219890.52,2025-08-28T11:00:41.761620400,PENDING
TXN-15d0dcff,Victor Ltd.,855575.09,2025-08-28T11:00:41.761620400,PENDING
TXN-1de47250,ALPHA CORP,227104.65,2025-08-28T11:00:41.761620400,PENDING
TXN-2b62db01,ALPHA CORP,1242992.91,2025-08-28T11:00:41.761620400,PENDING
TXN-f44e4e18,Perfect Pharma,308178.07,2025-08-28T11:00:41.761620400,PENDING
TXN-ad0de352,ALPHA CORP,1160819.24,2025-08-28T11:00:41.761620400,PENDING
TXN-a9ffd0c2,Divine Group,705464.23,2025-08-28T11:00:41.761620400,PENDING
TXN-daf04e93,ALPHA CORP,382471.18,2025-08-28T11:00:41.761620400,PENDING
TXN-cd49e3b7,Divine Group,370113.11,2025-08-28T11:00:41.761620400,PENDING
TXN-f5f02990,ALPHA CORP,1356860.47,2025-08-28T11:00:41.761620400,PENDING
TXN-26187034,ALPHA CORP,642891.62,2025-08-28T11:00:41.761620400,PENDING
TXN-4b08d0dc,ALPHA CORP,979707.72,2025-08-28T11:00:41.761620400,PENDING
TXN-99348d72,ALPHA CORP,508786.74,2025-08-28T11:00:41.761620400,PENDING
TXN-c01f9997,Divine Group,1363321.34,2025-08-28T11:00:41.761620400,PENDING
TXN-f0e2ee70,Perfect Pharma,508777.65,2025-08-28T11:00:41.761620400,PENDING
TXN-8a88cf62,Divine Group,16418.88,2025-08-28T11:00:41.761620400,PENDING
TXN-e0c8b961,Perfect Pharma,86407.24,2025-08-28T11:00:41.761620400,PENDING
TXN-abfdc58b,Perfect Pharma,236772.69,2025-08-28T11:00:41.761620400,PENDING
TXN-e09d87d4,Perfect Pharma,1388337.25,2025-08-28T11:00:41.762620400,PENDING
TXN-a5b67121,ALPHA CORP,784802.27,2025-08-28T11:00:41.762620400,PENDING
TXN-d8789a62,Victor Ltd.,384392.90,2025-08-28T11:00:41.762620400,PENDING
TXN-80f66100,Divine Group,1433014.24,2025-08-28T11:00:41.762620400,PENDING
TXN-f93576f3,Divine Group,859189.04,2025-08-28T11:00:41.762620400,PENDING
TXN-6a2e4a9a,Divine Group,990160.22,2025-08-28T11:00:41.762620400,PENDING
TXN-24b8c917,Perfect Pharma,1353718.37,2025-08-28T11:00:41.762620400,PENDING
TXN-4e8f14af,Divine Group,1175423.15,2025-08-28T11:00:41.762620400,PENDING
TXN-1695cc7b,Victor Ltd.,552811.82,2025-08-28T11:00:41.762620400,PENDING
TXN-c455e1e0,Divine Group,404695.17,2025-08-28T11:00:41.762620400,PENDING
TXN-69f914d5,Victor Ltd.,1149658.80,2025-08-28T11:00:41.762620400,PENDING
TXN-575d4ab0,ALPHA CORP,1257719.73,2025-08-28T11:00:41.762620400,PENDING
TXN-d297b1d5,Victor Ltd.,239597.59,2025-08-28T11:00:41.762620400,PENDING
TXN-3047e9ff,Divine Group,454504.64,2025-08-28T11:00:41.762620400,PENDING
TXN-14a6e95d,Victor Ltd.,185175.10,2025-08-28T11:00:41.762620400,PENDING
TXN-06e41c78,Victor Ltd.,555395.70,2025-08-28T11:00:41.762620400,PENDING
TXN-74a41b9b,Victor Ltd.,794379.68,2025-08-28T11:00:41.762620400,PENDING
TXN-0fd5e576,Perfect Pharma,324924.18,2025-08-28T11:00:41.762620400,PENDING
TXN-213b9919,Victor Ltd.,399996.17,2025-08-28T11:00:41.762620400,PENDING
TXN-3daad181,Perfect Pharma,1171952.05,2025-08-28T11:00:41.762620400,PENDING
TXN-17eb6714,Divine Group,908724.96,2025-08-28T11:00:41.762620400,PENDING
TXN-c937c06d,Victor Ltd.,1253401.59,2025-08-28T11:00:41.762620400,PENDING
TXN-9d7cfdb6,Perfect Pharma,1174203.88,2025-08-28T11:00:41.762620400,PENDING
TXN-9228419e,Victor Ltd.,634346.35,2025-08-28T11:00:41.762620400,PENDING
TXN-727467a2,Victor Ltd.,20414.00,2025-08-28T11:00:41.762620400,PENDING
TXN-fcebc755,Perfect Pharma,422995.21,2025-08-28T11:00:41.762620400,PENDING
TXN-b4eb919a,Divine Group,379532.32,2025-08-28T11:00:41.762620400,PENDING
TXN-0bc3163a,ALPHA CORP,1489375.89,2025-08-28T11:00:41.762620400,PENDING
TXN-54ceb576,ALPHA CORP,541363.55,2025-08-28T11:00:41.762620400,PENDING
TXN-1ab3586f,Divine Group,827183.44,2025-08-28T11:00:41.762620400,PENDING
TXN-a86560f5,ALPHA CORP,1217546.80,2025-08-28T11:00:41.762620400,PENDING
TXN-42efa862,Victor Ltd.,625083.56,2025-08-28T11:00:41.762620400,PENDING
TXN-2bbacbd0,Perfect Pharma,176227.40,2025-08-28T11:00:41.762620400,PENDING
TXN-6cca5d1a,Victor Ltd.,218728.66,2025-08-28T11:00:41.762620400,PENDING
TXN-409ed29c,Divine Group,1494480.81,2025-08-28T11:00:41.763619200,PENDING
TXN-e1b8ed47,Victor Ltd.,582018.05,2025-08-28T11:00:41.763619200,PENDING
TXN-f5561e75,Perfect Pharma,1127916.59,2025-08-28T11:00:41.763619200,PENDING
TXN-e1e245a2,ALPHA CORP,184610.41,2025-08-28T11:00:41.763619200,PENDING
TXN-ef7f05b8,Perfect Pharma,502385.77,2025-08-28T11:00:41.763619200,PENDING
TXN-f3275b3f,Victor Ltd.,884554.81,2025-08-28T11:00:41.763619200,PENDING
TXN-22912268,Divine Group,1395031.14,2025-08-28T11:00:41.763619200,PENDING
TXN-272b5608,Victor Ltd.,1391873.09,2025-08-28T11:00:41.763619200,PENDING
TXN-0bf2e0d6,Divine Group,252173.78,2025-08-28T11:00:41.763619200,PENDING
TXN-97c33dee,Victor Ltd.,406122.11,2025-08-28T11:00:41.763619200,PENDING
TXN-ef3cba08,ALPHA CORP,685211.97,2025-08-28T11:00:41.763619200,PENDING
TXN-369d62ca,Perfect Pharma,843209.10,2025-08-28T11:00:41.763619200,PENDING
TXN-a6d1fe52,Perfect Pharma,638635.65,2025-08-28T11:00:41.763619200,PENDING
TXN-37f60d89,ALPHA CORP,86476.85,2025-08-28T11:00:41.763619200,PENDING
TXN-69856236,Victor Ltd.,882706.16,2025-08-28T11:00:41.763619200,PENDING
TXN-13d57cbb,Perfect Pharma,1251416.35,2025-08-28T11:00:41.763619200,PENDING
TXN-09b0a099,Victor Ltd.,890060.72,2025-08-28T11:00:41.764620100,PENDING
TXN-9a082b3b,Divine Group,418215.78,2025-08-28T11:00:41.764620100,PENDING
TXN-ae5439d6,Victor Ltd.,139048.32,2025-08-28T11:00:41.764620100,PENDING
TXN-206cfb69,Victor Ltd.,1250083.80,2025-08-28T11:00:41.764620100,PENDING
TXN-698e9062,Perfect Pharma,1365565.91,2025-08-28T11:00:41.764620100,PENDING
TXN-3af2c70b,Perfect Pharma,583866.97,2025-08-28T11:00:41.764620100,PENDING
TXN-f319f140,Perfect Pharma,1329236.73,2025-08-28T11:00:41.764620100,PENDING
TXN-01ec7be8,Perfect Pharma,1048313.73,2025-08-28T11:00:41.764620100,PENDING
TXN-57c6e2e6,Perfect Pharma,518209.47,2025-08-28T11:00:41.764620100,PENDING
TXN-9c6269c5,Perfect Pharma,1011875.29,2025-08-28T11:00:41.764620100,PENDING
TXN-906e8596,Perfect Pharma,1283693.38,2025-08-28T11:00:41.764620100,PENDING
TXN-1351cf0c,Victor Ltd.,8086.08,2025-08-28T11:00:41.764620100,PENDING
TXN-839c162f,Perfect Pharma,490179.02,2025-08-28T11:00:41.764620100,PENDING
TXN-70037f28,Divine Group,945158.59,2025-08-28T11:00:41.764620100,PENDING
TXN-ddb75811,Divine Group,647244.72,2025-08-28T11:00:41.764620100,PENDING
TXN-e073504c,Victor Ltd.,596013.06,2025-08-28T11:00:41.764620100,PENDING
TXN-db0db5ba,Victor Ltd.,1075037.60,2025-08-28T11:00:41.764620100,PENDING
TXN-dca23280,Divine Group,433070.96,2025-08-28T11:00:41.764620100,PENDING
TXN-d40a0380,Perfect Pharma,373881.09,2025-08-28T11:00:41.764620100,PENDING
TXN-69707a86,Perfect Pharma,950244.00,2025-08-28T11:00:41.764620100,PENDING
TXN-42d0e0bd,Perfect Pharma,232754.42,2025-08-28T11:00:41.764620100,PENDING
TXN-3b100e49,Perfect Pharma,520953.24,2025-08-28T11:00:41.764620100,PENDING
TXN-2434f85c,Perfect Pharma,810106.03,2025-08-28T11:00:41.764620100,PENDING
TXN-b3a44bb0,Divine Group,79690.77,2025-08-28T11:00:41.764620100,PENDING
TXN-5431f194,Divine Group,854661.09,2025-08-28T11:00:41.764620100,PENDING
TXN-b5715eeb,ALPHA CORP,37037.88,2025-08-28T11:00:41.764620100,PENDING
TXN-b5e83225,Perfect Pharma,515672.67,2025-08-28T11:00:41.764620100,PENDING
TXN-2a7c1d82,Perfect Pharma,715322.00,2025-08-28T11:00:41.764620100,PENDING
TXN-8b651e2a,ALPHA CORP,643723.64,2025-08-28T11:00:41.764620100,PENDING
TXN-4e3eeed3,Victor Ltd.,929367.20,2025-08-28T11:00:41.764620100,PENDING
TXN-da968829,Victor Ltd.,1375106.97,2025-08-28T11:00:41.764620100,PENDING
TXN-2bd0486d,ALPHA CORP,649212.54,2025-08-28T11:00:41.764620100,PENDING
TXN-6d22e9bc,Perfect Pharma,1095893.09,2025-08-28T11:00:41.764620100,PENDING
TXN-5108e3ad,Perfect Pharma,1047160.15,2025-08-28T11:00:41.764620100,PENDING
TXN-78858768,Perfect Pharma,915783.34,2025-08-28T11:00:41.764620100,PENDING
TXN-7eba677e,Perfect Pharma,1391251.82,2025-08-28T11:00:41.764620100,PENDING
TXN-f5aae30a,Victor Ltd.,684476.79,2025-08-28T11:00:41.764620100,PENDING
TXN-f5e7a17c,Victor Ltd.,1274401.23,2025-08-28T11:00:41.765620100,PENDING
TXN-e455a46d,Victor Ltd.,414149.60,2025-08-28T11:00:41.765620100,PENDING
TXN-f7b51427,ALPHA CORP,792905.85,2025-08-28T11:00:41.765620100,PENDING
TXN-b8ce6f20,Perfect Pharma,312096.90,2025-08-28T11:00:41.765620100,PENDING
TXN-4f2d56ce,ALPHA CORP,1383421.61,2025-08-28T11:00:41.765620100,PENDING
TXN-251db38a,Perfect Pharma,1066152.14,2025-08-28T11:00:41.765620100,PENDING
TXN-137c9d4d,Divine Group,1114929.05,2025-08-28T11:00:41.765620100,PENDING
TXN-e4b5b1a5,Divine Group,1374079.15,2025-08-28T11:00:41.765620100,PENDING
TXN-4bdb443f,ALPHA CORP,1327903.29,2025-08-28T11:00:41.765620100,PENDING
TXN-59f5b1c3,Victor Ltd.,277690.98,2025-08-28T11:00:41.765620100,PENDING
TXN-b1ac2644,Perfect Pharma,626341.68,2025-08-28T11:00:41.765620100,PENDING
TXN-c6263153,Victor Ltd.,49616.02,2025-08-28T11:00:41.765620100,PENDING
TXN-f818784e,Victor Ltd.,1155293.98,2025-08-28T11:00:41.765620100,PENDING
TXN-54b0f4e1,Divine Group,479680.84,2025-08-28T11:00:41.765620100,PENDING
TXN-43fb52ca,Divine Group,1234146.22,2025-08-28T11:00:41.765620100,PENDING
TXN-63feec58,Divine Group,871001.06,2025-08-28T11:00:41.765620100,PENDING
TXN-486e6618,Perfect Pharma,1349944.26,2025-08-28T11:00:41.765620100,PENDING
TXN-d73f3aab,Victor Ltd.,117697.87,2025-08-28T11:00:41.765620100,PENDING
